,magic_pearson_score,magic_spearman_score,magic_slope_0_to_0.75,magic_slope_0.75_to_1,direction,log2fc
ITGA11,0.7733193186381339,0.7718806753465781,0.0372580213909275,0.21993352277362807,up,2.561444553590855
ERBB4,0.6321820123712512,0.6406474811601977,0.05143098284174426,0.3037574522693907,up,2.562210174835075
FRAS1,0.5307816722215013,0.5418037873667101,0.03134115802787987,0.1888260381429464,up,2.5909273264649064
AUTS2,0.48662570644481584,0.5016321282102358,0.027576780498183233,0.16673484756221027,up,2.5960297172032427
CADM1,0.36651448452626545,0.40749784354005025,0.030208108166743897,0.18351376548153472,up,2.6028805437588582
AC118549.1,0.3950686085796423,0.4277347777870189,0.024081185853301202,0.14754584329041276,up,2.615184934270207
IGFBP5,0.7517542448969253,0.7627490331120027,0.024709809949002456,0.15348086782322135,up,2.6349030078765034
HMGCS1,0.5657883545866544,0.5522195920680567,0.016995938070892284,0.1069210984027212,up,2.6532846665540863
AHNAK2,0.6815962497083398,0.6691944700492314,0.029363302201297722,0.18540140539774674,up,2.65856605194733
FOCAD,0.5592566072248484,0.5844885032207862,0.019579078598664257,0.1251181054888565,up,2.6759057952548497
COL12A1,0.6816493276247535,0.6909814811441684,0.04016793557568821,0.2627448903021204,up,2.7095464865000234
TNS1,0.4677386239029886,0.44590487719717226,0.017451711035986753,0.11477993716526869,up,2.7174300936238613
SMYD3,0.47180432953920765,0.5209826979644426,0.02135962462792944,0.14409110194877692,up,2.754023049011056
HLTF,0.5144655327166645,0.522116887308155,0.014773132397664266,0.10298660607874144,up,2.8014090567281276
RGS7BP,0.6772678891217165,0.6790667296144566,0.02127136643880686,0.14986730341329346,up,2.8167010466543885
ZFC3H1,0.3764029198177117,0.397504784121567,0.014338159061378369,0.10106605527792946,up,2.8173668182285163
SEMA5A,0.5780597069987778,0.5792576300997013,0.025314416035029978,0.17906531518117436,up,2.8224548064548913
PDLIM5,0.322083208312677,0.3671889591726308,0.020169304615556907,0.1429238280987342,up,2.8250132113691846
BNC2,0.6079979455546958,0.6045239297869277,0.034271050599353384,0.24290212186010363,up,2.8253127683051904
SHANK2,0.5123172597781682,0.5199872893879738,0.016812019220996295,0.12069449458206415,up,2.843794953660391
DLEU2,0.4656366424871597,0.502812677917699,0.03169388176334246,0.23157404296789588,up,2.8691972790992817
EPC1,0.6222690735247268,0.6226445498508663,0.02368965311392682,0.1740828351769729,up,2.8774449795990145
MACROD2,0.7274371251305752,0.7105721331196015,0.028781497530795994,0.21234858863595046,up,2.883220955873844
CTNND1,0.41047027427418337,0.43653718633913485,0.014302812213169844,0.10556801408288415,up,2.8838020384612615
AL049828.1,0.5594575362753735,0.5675826683138324,0.014546106961109332,0.10820805218952369,up,2.8951028647523014
KRT8,0.5718695536798966,0.5630862381403076,0.018698836479744702,0.13946446143020103,up,2.8988771314328488
ITGB8,0.5760108749413956,0.5576237554149003,0.023257818010538407,0.17757672383678327,up,2.9326548321532617
LAMB1,0.650222770293548,0.65369500067879,0.019990790338016082,0.15324954587840298,up,2.9384753833862343
SYT14,0.6196760307753562,0.6319105514698588,0.02959060731110174,0.23130588937330368,up,2.9665907879834887
SLC2A1,0.5636682134180335,0.5515295185843424,0.018973233854082356,0.1484058609934071,up,2.9675105674172815
NRDC,0.3728498871898329,0.37970236172177513,0.012970474056071764,0.10295883877958853,up,2.988764572810503
CTSH,0.6001562795573663,0.5692029445450522,0.03865714127695709,0.3088720241022195,up,2.9982023473635713
DAAM1,0.5086116618712392,0.5297248270109927,0.018763472480403783,0.1507069075776199,up,3.005746792230063
ITGA3,0.4714043368331664,0.4957768410139737,0.01448155739705938,0.11712913292176146,up,3.0158112862066635
SNHG14,0.3749397475686873,0.41831602882593133,0.012163020117772073,0.10055547088328472,up,3.0474181716549262
LINC00472,0.6361731657449454,0.6413234399314665,0.026746366208336043,0.2218412023626202,up,3.052112537055108
MALAT1,0.4957759973205238,0.5379758428393515,0.032819228451828025,0.2809964896280247,up,3.0979388795668887
ANTXR1,0.5664587516181004,0.5748009360692861,0.018873920827332465,0.16280611507560216,up,3.108688827417682
HECTD4,0.3492138699816958,0.3728877548895569,0.014758837798808691,0.12819476749057598,up,3.1186863525104886
HERC2,0.4957298838749417,0.48963603654882376,0.014156428923072931,0.12731097105599137,up,3.1688274646101453
LINC00430,0.8263933840265374,0.8256769760206804,0.019331058257253977,0.1801307874558287,up,3.220052260207168
TSC22D1,0.44992275276355265,0.46902377054583366,0.017297371918529484,0.16238511741223705,up,3.2307946523402546
ANKRD36C,0.412417077834942,0.39620045204365556,0.012110340081439101,0.11394233897900649,up,3.233992642556499
ARSJ,0.4697439267457747,0.469464863525935,0.01082269954869007,0.10205914034497013,up,3.237273088625244
