,magic_pearson_score,magic_spearman_score,magic_slope_0_to_0.75,magic_slope_0.75_to_1,direction,log2fc
LEPR,0.6570745817852008,0.6573802608636284,0.021074348335772097,0.06387683841845233,up,1.5998048877632012
MYEF2,0.42335753305915463,0.45202206899100317,0.04268421055790052,0.12971169786920894,up,1.6035341908375567
ANKRD50,0.6095630879832075,0.6094824154420343,0.028371107193911838,0.08695958562547138,up,1.6159226122716401
ATR,0.5014016367276857,0.5105512318589939,0.021732727460656753,0.06723077828447839,up,1.6292526064220365
WSB1,0.2527560057895282,0.3034212957709268,0.016534086229581312,0.05117258514866311,up,1.6299278016388783
PHF21A,0.46811517748411513,0.4759497061731599,0.025195460937732204,0.07799422634805625,up,1.6302034801372385
COL4A2,0.4856547175961933,0.5007645573847325,0.058649946600860654,0.18255926433798214,up,1.6381631832659709
ZNF609,0.5893811353129011,0.6133919262586873,0.03351997378458897,0.10480268729064067,up,1.644582784269093
GDI2,0.4345786840139285,0.4516483315549107,0.016465703522166607,0.05166873597223499,up,1.6498274354118743
TLN2,0.5308352224877582,0.5219162527317488,0.029149491210838915,0.09151013415532724,up,1.650460819229922
SMC6,0.3684656285414116,0.3831713787281299,0.033461658276252616,0.10630393849057823,up,1.6676142001304883
UQCC1,0.39413528507039575,0.40036838791182006,0.01631014094748668,0.053084037969129125,up,1.702508867608064
MXRA8,0.6137570335846978,0.5902575912765136,0.01591806294628507,0.052006492810358775,up,1.7080269630226494
SPECC1,0.5495151156529737,0.545608231520603,0.03760973697945363,0.12410231765938258,up,1.7223519364555566
DSG2,0.6463010893830952,0.6439335123613128,0.03208983869930779,0.10622394252183465,up,1.726920538444285
SMAD5,0.3626543188289254,0.38899014231430096,0.03265686092090339,0.10833270677823953,up,1.7300108471057487
IGF1R,0.5548640973078727,0.5833080667966531,0.035871397934510885,0.11968439661782647,up,1.738329204472381
TRPC1,0.4704529185405767,0.5103608898099009,0.0239455292317785,0.08067712300258308,up,1.7524033158167591
KANK1,0.5423682678760615,0.5735581040562565,0.040660688849173364,0.13761253794188866,up,1.7589053588574053
KCNQ5,0.5713584768111797,0.5695372301108608,0.040369603685111624,0.1374373413904523,up,1.767432705307695
MIR99AHG,0.6131501049270179,0.640249061615385,0.062421298477671285,0.21282140913726386,up,1.7695330151501847
SACS,0.4085904621562828,0.43929277547830825,0.04030482519913801,0.13802568762264406,up,1.7759123181597367
ADSS,0.4073413855660633,0.40847275188726007,0.018927534754649797,0.06486374916549793,up,1.7769258976014044
SPIN1,0.31790073177987677,0.3500787165873836,0.020990575072843576,0.07202202594877925,up,1.7786964902141436
DSP,0.2935418613789811,0.3105276209280707,0.014689522169901402,0.05051137518410428,up,1.7818208522589274
SF3B1,0.4600784865762235,0.4815955939543945,0.017294332300763215,0.05962328567741446,up,1.7855765652823299
ALS2,0.3543891318032467,0.37467675508004766,0.015340290292571172,0.05295001867567321,up,1.7873054090676832
DDX17,0.3317752187579448,0.3878937530890378,0.019226024835619315,0.06643407931676816,up,1.7888630018285339
PRELID2,0.4834412776945709,0.49524171419592256,0.042563533728839184,0.14797668659671753,up,1.7976800633086913
LDLRAD3,0.4718052036552657,0.482299892365891,0.017135480204616374,0.06081434377281282,up,1.8274250177663827
MAT2A,0.48633705567185803,0.47824370287461954,0.020479429866078244,0.0731772719347372,up,1.8372200804703998
PANK3,0.5036249720095127,0.5118915785064704,0.028429798900651282,0.10172551379744033,up,1.839205768023936
