,magic_pearson_score,magic_spearman_score,magic_slope_0_to_0.75,magic_slope_0.75_to_1,direction,log2fc
MMP16,0.6364504903890073,0.61801123545363,0.027893153400511805,0.1780544588308204,up,2.674335614563759
ENPP2,0.32278735381652685,0.3348429897199051,-0.02487654917439478,0.16096787362353815,up,2.693914503671083
HMGCS1,0.5931550898277326,0.575304081985573,0.01610324114418705,0.10589050075175656,up,2.717150175605096
DSG2,0.671789793054196,0.6772171928899923,0.02612140217505337,0.17250274671448254,up,2.7233150869753096
TSEN15,0.338083641103543,0.3643830701848947,0.019362990602141784,0.12951032299039852,up,2.741693398318615
LOXL2,0.7688003908934119,0.7602676086860028,0.03804814411945803,0.2546293188784597,up,2.7425005555898965
AKAP11,0.5450961956629153,0.5546584604808134,0.017853720801721113,0.12107139712692672,up,2.761561396174645
LAMC1,0.5376794835091786,0.5155198129858688,0.015563161603891778,0.10706789246437412,up,2.7823188354887467
DSC2,0.7586816131771955,0.7490266055447002,0.03332949020718388,0.2307542661237135,up,2.7914861643627917
LRP1,0.6758349822151021,0.7202280907077111,0.03622083101845119,0.2516771078369051,up,2.7966824454528547
PHACTR2,0.36771496757961114,0.3905854250131242,0.02605008021297928,0.18133017858275394,up,2.7992593312718763
BEX4,0.6535556223261819,0.6568726692168992,0.018736911999352627,0.13259747644804654,up,2.823098209382973
FRMPD4,0.6114144622528194,0.6123065464456241,0.016171365097500473,0.1152191312971943,up,2.8328669122417844
SLC4A4,0.47432616271540917,0.47582696913007766,0.023912971465331445,0.17123931580715268,up,2.8401486583489586
C20orf194,0.3779045254786678,0.35855949894450784,0.014831022502003166,0.10666907167612616,up,2.8464519616959154
DKK3,0.5989803956670599,0.5838393578750146,0.017880364006724322,0.13063488224087524,up,2.8690921658421296
NCOA3,0.47405554965907376,0.48942147863779645,0.015007300632925344,0.11207542630903418,up,2.900733579604181
COL5A2,0.67576213059869,0.665844806025383,0.02025106751762709,0.15128654966424898,up,2.9012138629539153
SLC30A1,0.5667294581762242,0.5655543560124531,0.01572640253138009,0.12194152933016372,up,2.954928952626844
VIM,0.7291365195478676,0.7418823287906171,0.030298585955618757,0.23702056858306528,up,2.967689891897085
PFKP,0.4181444383922377,0.4159777263583966,0.013226828419104634,0.1037276064615699,up,2.971260836515177
CPD,0.2438936595929575,0.3164287532548374,0.014138258198029524,0.11125892718332082,up,2.97624480016567
NBEA,0.5762141695589682,0.5784176380920478,0.0277280933785377,0.21851712297865766,up,2.978326010361532
SYT14,0.6068413930728747,0.6261511789068638,0.02659049411700051,0.2161820186758127,up,3.023264037943511
PPP3CA,0.4823012244488925,0.4875020990389632,0.01988669929565306,0.16656875253993428,up,3.0662420345934875
ADAMTS2,0.8337250404395787,0.8013885174400269,0.01898406065685704,0.15904067172337427,up,3.066535234998492
TLN1,0.5481808841501464,0.5450529515808322,0.017574858687035944,0.14829842068591143,up,3.076918239517918
AC079142.1,0.6234225744584391,0.6188430234236679,0.017071587372785794,0.14408060762553707,up,3.0772070543085133
FRMD4A,0.5206251298125822,0.5009759761308081,0.015314326545196036,0.13222901166102013,up,3.1100849153437133
AL357153.2,0.7312384917807209,0.7293300606508442,0.012455649461729864,0.10865166864829437,up,3.1248381777094165
GLIS2,0.45982455867203975,0.4699330450002993,0.011850870035114845,0.10442475098425993,up,3.139398819186611
LINC00894,0.6493182680590379,0.6448514137747832,0.015525507781959534,0.1393176184051242,up,3.1656653562376276
NEAT1,0.6208764151685268,0.5939938874744354,0.02795876182955401,0.25584563227982415,up,3.1939012276694303
VPS13C,0.3705658839630035,0.35146518651403735,0.011471281358489854,0.10659147486098268,up,3.2159936000384852
IGFBP5,0.7391807212536706,0.7414678385182988,0.023251175076062,0.22579827416197948,up,3.279658924634863
PROS1,0.5515193691149679,0.5347953765481464,0.019329509879249612,0.18802167680334814,up,3.2820220361237324
PTAR1,0.313883699719932,0.3485729826702436,0.014376132792721635,0.1430096390599819,up,3.3143648447010308
S100A6,0.3611558600677947,0.3034465717316242,-0.013525107523929545,0.13507108691529304,up,3.3200069183270737
LAMB1,0.7044205556378673,0.6969215910040458,0.015153142259557587,0.15449082435573747,up,3.3498322579837936
MYOF,0.3681146486891907,0.3434133368623401,-0.013394475572997406,0.13737945183445288,up,3.358456230721853
ACTB,0.568498815525099,0.5757329240956566,0.020352760774966023,0.20914244450111294,up,3.3611894709917505
DDX3X,0.43648559107600216,0.42849586817240254,0.010263874140229818,0.10571747163514077,up,3.364566536805873
FIGN,0.31965682767815123,0.32602810990709785,0.012800491741113893,0.13286230483847838,up,3.3756607083185513
SHANK2,0.44689821103559624,0.45109667420215416,0.009965663126460422,0.10367787200849254,up,3.378998395240739
AHNAK2,0.7876617252507404,0.7430611526219816,0.030956006191125526,0.32394718760968577,up,3.387467374532105
APEX1,0.5137547521320274,0.5093752508777363,0.012790823201056432,0.13506775798154055,up,3.4005023077608887
NCSTN,0.45771890506699237,0.47429955845756455,0.009508638927130802,0.101104020423147,up,3.4104577096940294
FBXL7,0.3788463266267763,0.37939955391998753,0.012224629981525884,0.13026036316442444,up,3.4135354509506257
FRMD5,0.4671674646630055,0.44984627380530884,0.010029940490072897,0.10795525406503849,up,3.428048508221781
PNPLA3,0.6354305561486575,0.6272580824779608,0.010882029298904304,0.1202590178381231,up,3.466125558169169
DDIT4,0.4675096355102927,0.46932829630728395,0.012558498179691732,0.13898783229298386,up,3.468222734003343
DUSP10,0.6458339902577104,0.6449594808515919,0.011344690138670194,0.12561662509071617,up,3.4689383046108104
PTPRF,0.5727985951904528,0.5844662201565929,0.03224704161383623,0.3574558492535434,up,3.4705263431107563
ACTN4,0.6388463069289576,0.6348564556030002,0.016879346566152656,0.1877296578357443,up,3.4753256268975954
MMP14,0.5684869121192975,0.5632309631288626,0.010212006161306388,0.11471164439159955,up,3.489673628513575
OBSL1,0.3176623165472067,0.32161423617132257,-0.008998459605575281,0.10221422309159552,up,3.5057740948548046
SLC16A7,0.7356432151672011,0.7139185007049027,0.030273028918743762,0.3449021272870299,up,3.5100820930703405
SYT11,0.6127981232644576,0.6091915040276504,0.010914242620940453,0.12485229283922572,up,3.515938390709044
BPTF,0.3445851629007182,0.3646728991985081,0.013261029826747229,0.15333255576163507,up,3.5313993224412785
SPARC,0.5884201715351148,0.5674522668258404,0.01893034222491543,0.21905134678330135,up,3.532496687145812
LPCAT2,0.6892753942003021,0.7150608893557874,0.03207427185261846,0.37351784170211566,up,3.5416887385333804
AL591043.2,0.5243984220930634,0.510242681907543,0.0204488928530258,0.24153111917025458,up,3.5621144398762983
GPI,0.3638812063193004,0.37831465211488186,-0.016684402915819813,0.1976439558202578,up,3.566331873680059
IER5L,0.6724032940089851,0.661394731643785,0.013657081928495999,0.16477504249722674,up,3.5927765776211364
PMEPA1,0.34985465543755434,0.33737109405999677,0.012081995881801378,0.1479228643350462,up,3.613914360998482
SYF2,0.5168554788608843,0.5143299490288776,0.008641556054628475,0.10669114328939971,up,3.626005492216175
TSPAN13,0.6756485663998338,0.6746800167135159,0.010316786133676977,0.12839678586831466,up,3.637543568064496
CSMD1,0.7482706250773005,0.749819307362035,0.0750470243617169,0.9534406245569715,up,3.6672763228331253
CBR1,0.5537124494064741,0.5537901514886174,0.009202793755456606,0.11846288127712896,up,3.686219374427593
CAMLG,0.4015218246799904,0.38230012421702625,-0.00955465474381825,0.12332268008661428,up,3.690090595217181
GSTO1,0.5054754781445261,0.49439981792530774,0.007951936283058866,0.10635828950029305,up,3.741482473247764
AC090578.1,0.8212773152020286,0.784180025907417,0.025868598281188735,0.34610139177018145,up,3.741920955778504
SUGCT,0.4237765134586105,0.4102157721939319,-0.009247118160693296,0.12658882611438313,up,3.7750024310479975
ANGPTL2,0.5454276482659896,0.5548203904410541,0.008918609493039643,0.12213336934668802,up,3.7754948218603293
PNISR,0.539147834965256,0.5500517273833179,0.010603881732404861,0.14654638557628447,up,3.788692995997759
MALAT1,0.4353476283843714,0.4511174452637135,0.013188225346797889,0.18482129982342008,up,3.8088086817194164
LAMP1,0.33975566463349943,0.3335756469542944,-0.007729750882397489,0.11351189144365588,up,3.8762777120232634
USO1,0.34733097094254,0.3983535576216045,0.006937069057680863,0.1024885959862039,up,3.8849933317348246
GAPDH,0.5128671653347926,0.4992657009423562,0.008049589176521871,0.1214909609034807,up,3.915790014190902
SPOCK1,0.6582410015103054,0.6577340624209077,0.017647801426622842,0.2703962941079452,up,3.9375150110131445
MGST3,0.5441102177515679,0.5472494610381033,0.008691681075306816,0.13442064332697845,up,3.9509756647846928
BMPR1B,0.3064963392678389,0.3120432020237236,-0.006395414211850042,0.10340672398574062,up,4.015148388038021
PAPPA2,0.6693986051621978,0.6514545502418653,0.01605468713951505,0.26021227820822485,up,4.018622581336035
EIF4G1,0.33431694428675784,0.34032763183160697,0.008336985199199112,0.13520048696559836,up,4.0194307636890905
MCC,0.5197047508435124,0.534679189123648,0.008487662670256536,0.14271126989232144,up,4.071588138959137
SDAD1,0.4020979801751684,0.4065979611860279,0.007114296386367437,0.1202092650896175,up,4.078683206059052
HERC3,0.39597253639684404,0.4046847384279435,0.006676906039312546,0.11411655410428406,up,4.095184540374064
AC011287.1,0.5135753099750604,0.5191368529454715,0.009165761906233373,0.15942123412890594,up,4.120445181693952
ANKRD50,0.6408864967430717,0.6383307790090668,0.014891533231214777,0.2640419493904196,up,4.148202948009074
NDUFV1,0.49209040322676445,0.49686334922251557,-0.005965288822285728,0.10911202655107397,up,4.193074326208879
CD9,0.36854450563911056,0.38049841996932116,0.006193366881621555,0.1186034745120572,up,4.259278553599954
ASAH1,0.33901495754774724,0.3133225951035662,-0.005842039476380932,0.11252320108570908,up,4.267606583326384
ZFP36L2,0.6169773157810697,0.619324774581501,0.00957289634111249,0.18466086257922507,up,4.269778833216429
SCN9A,0.3929988857009898,0.3732953005050085,-0.006787313922715641,0.13257712947801506,up,4.28784736994877
HGSNAT,0.38744285938290823,0.40710902450730113,0.005523901754471943,0.11162859488708175,up,4.3368751656918105
